pair,relative_path,pixel_diff_count,pixel_diff_fraction,bbox,left_copy,right_copy,diff_raw,diff_amplified,overlay
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global.png,104,0.000049435532,"1177,613,1188,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSNS-DJF-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global.png,102,0.000048484848,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N.png,96,0.000045632799,"907,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FSNTOA-MAM-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N.png,96,0.000045632799,"906,665,916,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLDSC-ANN-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N.png,93,0.000044206774,"907,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-LWCF-DJF-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N.png,93,0.000044206774,"906,665,916,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-MAM-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global.png,89,0.000042305407,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FLNSC-ANN-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global.png,89,0.000042305407,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/Cloud Calipso/CALIPSOCOSP-CLDHGH_CAL-DJF-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S.png,88,0.000041830065,"907,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-LWCFSRF-DJF-polar_S/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global.png,87,0.000041354724,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUT-ANN-global/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N.png,85,0.000040404040,"906,665,916,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-FLUTC-ANN-polar_N/overlay.png
py313_main_vs_py313,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-SON-polar_N.png,82,0.000038978015,"907,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-SON-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-SON-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-SON-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-SON-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_main_vs_py313/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-RESTOM-SON-polar_N/overlay.png
py313_vs_py314,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global.png,206,0.000097920380,"1164,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-JJA-global/overlay.png
py313_vs_py314,model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N.png,191,0.000090790255,"894,665,917,679",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/polar/CERES-EBAF-TOA-v4.1/ceres_ebaf_toa_v4.1-SOLIN-ANN-polar_N/overlay.png
py313_vs_py314,model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global.png,126,0.000059893048,"1177,613,1187,627",/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global/left.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global/right.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global/diff_raw.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global/diff_amplified.png,/gpfs/fs1/home/ac.tvo/E3SM-Project/e3sm_diags/auxiliary_tools/debug/1040-py314-hang/parallel/compare_output_diff_artifacts/py313_vs_py314/model_vs_obs_1985-2014_units/lat_lon/CERES-EBAF-surface-v4.1/ceres_ebaf_surface_v4.1-FSDS-SON-global/overlay.png
